wallet,nft_count,token_ids,contract,snapshot_block,snapshot_time
0xc1ce096e968b98be8861aff0b7b3772ac7d37d52,9,"297,694,869,877,1306,2005,2145,2183,2193",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xa5f76536343aeb0b183f2ac76d114d0b7a4c1802,9,"749,784,965,995,1698,1801,1906,1984,2085",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x52a72e835ce5bb3d3416e851970e8b367b74522a,7,"379,587,1036,1076,1227,1307,1457",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x24466dca230c4bf1a145af55bd352f37e821b810,7,"198,296,344,512,1413,1627,1647",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xf24bf38435ff7152c7210617faa6d706e8e58678,5,"104,1280,1322,1982,2323",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xee04f59b80daf169e3dab9581a2de0c05095666f,5,"226,481,789,1045,1245",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x82ec7d4e5a05905cbf8e8f39af74547ed2169f6a,5,"23,52,234,920,931",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x4ab8d0b24ef491be06dc640e03d0c52a49d17254,5,"620,1333,1765,1853,2396",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xce87b2f60ed456356512e152ca4a34cf6619b2ce,4,"597,1683,2149,2167",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0xbea24ea5bfeeda4c65f1d2b5f2af5e5525f39e4e,4,"600,1583,1618,1625",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x99645a9761da8586e134af9827cd06ce78e25be3,4,"136,846,1317,1720",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
0x71f6fbf51e3ebc2ad631c6c2e4440cba9dd46fae,4,"903,1446,1760,2127",0xe46727bb5b84d574ecca7e562a36c23525fcf8dc,62514232,2026-08-07T00:16:08Z
